715093703,5,LSTM,94.96,100.0,15,250,1,0.001,64
719161530,5,LSTM,77.9,100.0,15,250,1,0.001,64
721123822,5,LSTM,78.57,100.0,15,250,1,0.001,64
732592105,5,LSTM,81.93,100.0,15,250,1,0.001,64
737581020,5,LSTM,53.72,99.98,15,250,1,0.001,64
